ano, estado, municipio, obitos
2015, MG, Botumirim, 11
2015, MG, Brasilândia de Minas, 34
2015, MG, Brasília de Minas, 387
2015, MG, Brasopolis, 61
2015, MG, Brás Pires, 12
2015, MG, Brumadinho, 136
2015, MG, Bueno Brandão, 69
2015, MG, Buenópolis, 46
2015, MG, Buritis, 99
2015, MG, Cabeceira Grande, 12
2015, MG, Cabo Verde, 63
2015, MG, Cachoeira da Prata, 12
2015, MG, Cachoeira de Minas, 30
2015, MG, Cachoeira de Pajeú, 13
2015, MG, Cachoeira Dourada, 10
2015, MG, Caeté, 271
2015, MG, Camanducaia, 103
2015, MG, Cambuí, 235
2015, MG, Campanário, 13
2015, MG, Campanha, 81
2015, MG, Campestre, 127
2015, MG, Campina Verde, 109
2015, MG, Campo Belo, 552
2015, MG, Campo do Meio, 80
2015, MG, Campos Altos, 72
2015, MG, Campos Gerais, 139
2015, MG, Canápolis, 55
2015, MG, Cana Verde, 11
2015, MG, Candeias, 75
2015, MG, Cantagalo, 13
2015, MG, Capela Nova, 16
2015, MG, Capim Branco, 22
2015, MG, Capitólio, 31
2015, MG, Caputira, 24
2015, MG, Caraí, 119
2015, MG, Carandaí, 142
2015, MG, Carangola, 585
2015, MG, Caratinga, 926
2015, MG, Careaçu, 28
2015, MG, Carlos Chagas, 102
2015, MG, Carmésia, 8
2015, MG, Carmo da Cachoeira, 66
2015, MG, Carmo da Mata, 51
2015, MG, Carmo do Cajuru, 63
2015, MG, Carmo do Paranaíba, 194
2015, MG, Carmo do Rio Claro, 85
2015, MG, Carmópolis de Minas, 72
2015, MG, Carneirinho, 33
2015, MG, Carrancas, 28
2015, MG, Cascalho Rico, 7
2015, MG, Cassia, 139
2015, MG, Cataguases, 622
2015, MG, Catas Altas, 15
2015, MG, Catas Altas da Noruega, 12
2015, MG, Catuji, 53
2015, MG, Catuti, 16
2015, MG, Caxambu, 123
2015, MG, Centralina, 45
2015, MG, Chácara, 6
2015, MG, Chalé, 21
2015, MG, Chapada do Norte, 28
2015, MG, Chiador, 5
2015, MG, Cipotânea, 45
2015, MG, Claro dos Poções, 33
2015, MG, Cláudio, 152
2015, MG, Coimbra, 19
2015, MG, Coluna, 53
2015, MG, Comercinho, 24
2015, MG, Conceição da Aparecida, 42
2015, MG, Conceição das Alagoas, 78
2015, MG, Conceição de Ipanema, 8
2015, MG, Conceição do Mato Dentro, 98
2015, MG, Conceição do Pará, 25
2015, MG, Conceição do Rio Verde, 85
2015, MG, Conceição dos Ouros, 30
2015, MG, Cônego Marinho, 13
2015, MG, Congonhal, 18
2015, MG, Congonhas, 210
2015, MG, Conquista, 23
2015, MG, Conselheiro Lafaiete, 931
2015, MG, Conselheiro Pena, 106
2015, MG, Contagem, 2607
2015, MG, Coqueiral, 25
2015, MG, Coração de Jesus, 134
2015, MG, Cordisburgo, 15
2015, MG, Cordislândia, 13
2015, MG, Corinto, 116
2015, MG, Coronel Fabriciano, 489
2015, MG, Coronel Murta, 37
2015, MG, Coronel Pacheco, 7
2015, MG, Coronel Xavier Chaves, 10
2015, MG, Córrego do Bom Jesus, 11
2015, MG, Couto de Magalhães de Minas, 16
2015, MG, Crisólita, 18
2015, MG, Cristais, 39
2015, MG, Cristália, 11
2015, MG, Crucilândia, 22
2015, MG, Cruzeiro da Fortaleza, 7
2015, MG, Cuparaque, 8
2015, MG, Curral de Dentro, 29
2015, MG, Curvelo, 775
2015, MG, Delfim Moreira, 18
2015, MG, Delfinópolis, 11
2015, MG, Descoberto, 15
2015, MG, Diamantina, 599
2015, MG, Diogo de Vasconcelos, 9
2015, MG, Dionísio, 34
2015, MG, Divino, 71
2015, MG, Divino das Laranjeiras, 24
2015, MG, Divinolândia de Minas, 22
2015, MG, Divinopolis, 1013
2015, MG, Divisa Nova, 21
2015, MG, Dom Bosco, 5
2015, MG, Dom Joaquim, 2
2015, MG, Dom Silvério, 30
2015, MG, Dores de Campos, 29
2015, MG, Dores do Indaiá, 124
2015, MG, Dores do Turvo, 18
2015, MG, Elói Mendes, 122
2015, MG, Engenheiro Navarro, 22
2015, MG, Entre Rios de Minas, 111
2015, MG, Ervália, 53
2015, MG, Esmeraldas, 242
2015, MG, Espera Feliz, 124
2015, MG, Espinosa, 123
2015, MG, Espírito Santo do Dourado, 17
2015, MG, Estiva, 43
2015, MG, Estrela do Indaiá, 18
2015, MG, Estrela do Sul, 17
2015, MG, Eugenópolis, 39
2015, MG, Extrema, 284
2015, MG, Faria Lemos, 6
2015, MG, Felício dos Santos, 17
2015, MG, Felisburgo, 69
2015, MG, Felixlândia, 51
2015, MG, Fervedouro, 30
2015, MG, Formiga, 538
2015, MG, Formoso, 24
2015, MG, Fortuna de Minas, 6
2015, MG, Francisco Badaró, 37
2015, MG, Francisco Dumont, 16
2015, MG, Frei Gaspar, 12
2015, MG, Frei Inocêncio, 51
2015, MG, Fronteira, 35
2015, MG, Fronteira dos Vales, 22
2015, MG, Fruta de Leite, 23
2015, MG, Frutal, 323
2015, MG, Galiléia, 21
2015, MG, Gameleiras, 19
2015, MG, Goiabeira, 18
2015, MG, Gonçalves, 11
2015, MG, Gonzaga, 6
2015, MG, Gouveia, 35
2015, MG, Governador Valadares, 2857
2015, MG, Grão Mogol, 81
2015, MG, Grupiara, 4
2015, MG, Guanhães, 210
2015, MG, Guapé, 50
2015, MG, Guaraciaba, 32
2015, MG, Guaranésia, 130
2015, MG, Guarani, 44
2015, MG, Guarda-Mor, 22
2015, MG, Guaxupé, 392
2015, MG, Guimarânia, 14
2015, MG, Guiricema, 17
2015, MG, Gurinhatã, 26
2015, MG, Heliodora, 24
2015, MG, Ibia, 95
2015, MG, Ibiaí, 52
2015, MG, Ibiraci, 29
2015, MG, Ibirité, 441
2015, MG, Ibituruna, 6
2015, MG, Icaraí de Minas, 26
2015, MG, Igarape, 120
2015, MG, Iguatama, 46
2015, MG, Imbé de Minas, 13
2015, MG, Indaiabira, 9
2015, MG, Inhapim, 82
2015, MG, Inhaúma, 9
2015, MG, Inimutaba, 19
2015, MG, Ipaba, 30
2015, MG, Ipanema, 153
2015, MG, Ipatinga, 2345
2015, MG, Ipiaçu, 22
2015, MG, Ipuiúna, 44
2015, MG, Iraí de Minas, 20
2015, MG, Itabira, 773
2015, MG, Itabirinha, 36
2015, MG, Itabirito, 158
2015, MG, Itacarambi, 101
2015, MG, Itaguara, 82
2015, MG, Itaipé, 53
2015, MG, Itajuba, 1022
2015, MG, Itamarandiba, 123
2015, MG, Itambacuri, 210
2015, MG, Itamogi, 40
2015, MG, Itamonte, 88
2015, MG, Itanhandu, 114
2015, MG, Itanhomi, 48
2015, MG, Itaobim, 240
2015, MG, Itapagipe, 38
2015, MG, Itapecerica, 126
2015, MG, Itatiaiuçu, 28
2015, MG, Itaú de Minas, 47
2015, MG, Itauna, 630
2015, MG, Itaverava, 15
2015, MG, Itinga, 52
2015, MG, Itueta, 21
2015, MG, Ituiutaba, 921
2015, MG, Itumirim, 20
2015, MG, Iturama, 190
2015, MG, Itutinga, 18
2015, MG, Jaboticatubas, 44
2015, MG, Jacinto, 73
2015, MG, Jacutinga, 123
2015, MG, Jaguaraçu, 5
2015, MG, Jaíba, 130
2015, MG, Jampruca, 17
2015, MG, Janaúba, 573
2015, MG, Januária, 385
2015, MG, Jenipapo de Minas, 33
2015, MG, Jequitaí, 37
2015, MG, Jequitibá, 21
2015, MG, Jequitinhonha, 144
2015, MG, Jesuânia, 4
2015, MG, Joao Monlevade, 537
2015, MG, Joao Pinheiro, 234
2015, MG, Joaquim Felício, 24
2015, MG, Jordânia, 45
2015, MG, José Raydan, 13
2015, MG, Juatuba, 104
2015, MG, Juiz de Fora, 5253
2015, MG, Juramento, 4
2015, MG, Juruaia, 45
2015, MG, Juvenília, 23
2015, MG, Ladainha, 62
2015, MG, Lagamar, 32
2015, MG, Lagoa da Prata, 282
2015, MG, Lagoa Dourada, 3
2015, MG, Lagoa Formosa, 58
2015, MG, Lagoa Santa, 198
2015, MG, Lambari, 197
2015, MG, Lamim, 20
2015, MG, Laranjal, 24
2015, MG, Lassance, 21
2015, MG, Lavras, 846
2015, MG, Leopoldina, 373
2015, MG, Lima Duarte, 140
2015, MG, Limeira do Oeste, 20
2015, MG, Lontra, 22
2015, MG, Luminárias, 13
2015, MG, Luz, 121
2015, MG, Machado, 170
2015, MG, Madre de Deus de Minas, 18
2015, MG, Malacacheta, 73
2015, MG, Mamonas, 12
2015, MG, Manga, 141
2015, MG, Manhuaçu, 815
2015, MG, Mantena, 161
2015, MG, Maravilhas, 24
2015, MG, Mar de Espanha, 90
2015, MG, Maria da Fé, 53
2015, MG, Mariana, 201
2015, MG, Maripá de Minas, 10
2015, MG, Martinho Campos, 78
2015, MG, Martins Soares, 16
2015, MG, Mata Verde, 18
2015, MG, Materlândia, 10
2015, MG, Mateus Leme, 172
2015, MG, Mathias Lobato, 12
2015, MG, Matias Barbosa, 46
2015, MG, Matipó, 71
2015, MG, Matozinhos, 100
2015, MG, Mendes Pimentel, 13
2015, MG, Mercês, 52
2015, MG, Mesquita, 6
2015, MG, Minas Novas, 157
2015, MG, Minduri, 29
2015, MG, Mirabela, 74
2015, MG, Miradouro, 37
2015, MG, Mirai, 73
2015, MG, Miravânia, 12
2015, MG, Moeda, 19
2015, MG, Moema, 29
2015, MG, Monjolos, 7
2015, MG, Monsenhor Paulo, 33
2015, MG, Montalvânia, 92
2015, MG, Monte Alegre de Minas, 115
2015, MG, Monte Azul, 153
2015, MG, Monte Belo, 64
2015, MG, Monte Carmelo, 247
2015, MG, Monte Santo de Minas, 138
2015, MG, Montes Claros, 298
2015, MG, Monte Sião, 42
2015, MG, Morada Nova de Minas, 32
2015, MG, Morro do Pilar, 16
2015, MG, Muriae, 1746
2015, MG, Mutum, 161
2015, MG, Muzambinho, 130
2015, MG, Nanuque, 290
2015, MG, Naque, 18
2015, MG, Natércia, 27
2015, MG, Nazareno, 32
2015, MG, Ninheira, 46
2015, MG, Nova Lima, 1326
2015, MG, Nova Módica, 2
2015, MG, Nova Ponte, 37
2015, MG, Nova Resende, 50
2015, MG, Nova Serrana, 232
2015, MG, Nova Uniao, 14
2015, MG, Novo Cruzeiro, 135
2015, MG, Novo Oriente de Minas, 31
2015, MG, Novorizonte, 10
2015, MG, Oliveira, 373
2015, MG, Oratórios, 4
2015, MG, Orizânia, 8
2015, MG, Ouro Branco, 138
2015, MG, Ouro Fino, 286
2015, MG, Ouro Preto, 190
2015, MG, Ouro Verde de Minas, 24
2015, MG, Padre Carvalho, 21
2015, MG, Padre Paraíso, 174
2015, MG, Paineiras, 23
2015, MG, Pains, 42
2015, MG, Pai Pedro, 16
2015, MG, Palmópolis, 20
2015, MG, Papagaios, 72
2015, MG, Paracatu, 438
2015, MG, Para de Minas, 472
2015, MG, Paraguaçu, 86
2015, MG, Paraisópolis, 114
2015, MG, Paraopeba, 43
2015, MG, Passabém, 20
2015, MG, Passa Quatro, 96
2015, MG, Passos, 1312
2015, MG, Patis, 5
2015, MG, Patos de Minas, 1471
2015, MG, Patrocinio, 529
2015, MG, Patrocínio do Muriaé, 15
2015, MG, Paula Cândido, 37
2015, MG, Paulistas, 17
2015, MG, Pavão, 21
2015, MG, Peçanha, 120
2015, MG, Pedra Azul, 173
2015, MG, Pedra do Anta, 13
2015, MG, Pedras de Maria da Cruz, 45
2015, MG, Pedrinópolis, 10
2015, MG, Pedro Leopoldo, 259
2015, MG, Perdigão, 23
2015, MG, Perdizes, 41
2015, MG, Perdões, 110
2015, MG, Periquito, 27
2015, MG, Pescador, 32
2015, MG, Piedade de Caratinga, 9
2015, MG, Piedade de Ponte Nova, 15
2015, MG, Piedade dos Gerais, 27
2015, MG, Pimenta, 19
2015, MG, Piracema, 20
2015, MG, Pirajuba, 12
2015, MG, Piranga, 45
2015, MG, Piranguçu, 13
2015, MG, Piranguinho, 17
2015, MG, Pirapora, 486
2015, MG, Pitangui, 213
2015, MG, Piumhi, 279
2015, MG, Planura, 19
2015, MG, Poço Fundo, 98
2015, MG, Poços de Caldas, 1275
2015, MG, Pocrane, 63
2015, MG, Pompéu, 153
2015, MG, Ponte Nova, 618
2015, MG, Ponto Chique, 20
2015, MG, Porteirinha, 218
2015, MG, Porto Firme, 32
2015, MG, Poté, 77
2015, MG, Pouso Alegre, 1570
2015, MG, Pouso Alto, 51
2015, MG, Prados, 59
2015, MG, Prata, 131
2015, MG, Pratápolis, 36
2015, MG, Presidente Bernardes, 26
2015, MG, Presidente Kubitschek, 9
2015, MG, Presidente Olegário, 65
2015, MG, Prudente de Morais, 16
2015, MG, Quartel Geral, 15
2015, MG, Raposos, 30
2015, MG, Raul Soares, 163
2015, MG, Recreio, 55
2015, MG, Resende Costa, 85
2015, MG, Riachinho, 10
2015, MG, Ribeirão das Neves, 867
2015, MG, Ribeirão Vermelho, 17
2015, MG, Rio Acima, 32
2015, MG, Rio Casca, 85
2015, MG, Rio do Prado, 18
2015, MG, Rio Manso, 10
2015, MG, Rio Paranaíba, 30
2015, MG, Rio Pardo de Minas, 104
2015, MG, Rio Piracicaba, 65
2015, MG, Rio Pomba, 112
2015, MG, Rio Vermelho, 54
2015, MG, Ritápolis, 12
2015, MG, Romaria, 9
2015, MG, Rubelita, 20
2015, MG, Rubim, 18
2015, MG, Sabara, 410
2015, MG, Sabinópolis, 95
2015, MG, Sacramento, 121
2015, MG, Salinas, 331
2015, MG, Santa Bárbara, 129
2015, MG, Santa Bárbara do Leste, 23
2015, MG, Santa Bárbara do Monte Verde, 6
2015, MG, Santa Cruz de Minas, 11
2015, MG, Santa Cruz de Salinas, 20
2015, MG, Santa Helena de Minas, 20
2015, MG, Santa Juliana, 22
2015, MG, Santa Luzia, 584
2015, MG, Santa Margarida, 71
2015, MG, Santa Maria de Itabira, 47
2015, MG, Santa Maria do Salto, 15
2015, MG, Santa Maria do Suaçuí, 140
2015, MG, Santana de Cataguases, 6
2015, MG, Santana de Pirapama, 27
2015, MG, Santana do Manhuaçu, 16
2015, MG, Santana do Paraíso, 30
2015, MG, Santana do Riacho, 16
2015, MG, Santa Rita de Caldas, 29
2015, MG, Santa Rita de Jacutinga, 45
2015, MG, Santa Rita de Minas, 29
2015, MG, Santa Rita do Itueto, 2
2015, MG, Santa Rita do Sapucaí, 221
2015, MG, Santa Rosa da Serra, 11
2015, MG, Santa Vitória, 112
2015, MG, Santo Antônio do Amparo, 156
2015, MG, Santo Antônio do Jacinto, 40
2015, MG, Santo Antonio do Monte, 87
2015, MG, Santos Dumont, 293
2015, MG, São Brás do Suaçuí, 16
2015, MG, São Domingos das Dores, 9
2015, MG, São Domingos do Prata, 97
2015, MG, São Félix de Minas, 14
2015, MG, São Francisco, 224
2015, MG, São Francisco de Paula, 11
2015, MG, São Francisco de Sales, 16
2015, MG, São Francisco do Glória, 15
2015, MG, São Geraldo, 22
2015, MG, São Geraldo da Piedade, 7
2015, MG, São Gonçalo do Abaeté, 29
2015, MG, São Gonçalo do Pará, 38
2015, MG, São Gonçalo do Rio Abaixo, 41
2015, MG, São Gotardo, 133
2015, MG, São João Batista do Glória, 21
2015, MG, São João Del Rei, 867
2015, MG, São João do Manhuaçu, 13
2015, MG, São João do Oriente, 18
2015, MG, São João do Paraíso, 105
2015, MG, São João Evangelista, 167
2015, MG, São João Nepomuceno, 203
2015, MG, São Joaquim de Bicas, 107
2015, MG, Sao Jose da Lapa, 57
2015, MG, São José da Safira, 11
2015, MG, São José da Varginha, 8
2015, MG, São José do Divino, 10
2015, MG, São José do Goiabal, 18
2015, MG, São José do Jacuri, 22
2015, MG, São Lourenço, 500
2015, MG, São Miguel do Anta, 19
2015, MG, São Pedro da União, 27
2015, MG, São Romão, 24
2015, MG, São Roque de Minas, 33
2015, MG, São Sebastião da Bela Vista, 22
2015, MG, São Sebastião da Vargem Alegre, 4
2015, MG, São Sebastião do Anta, 13
2015, MG, São Sebastião do Maranhão, 29
2015, MG, São Sebastião do Oeste, 10
2015, MG, São Sebastião do Paraíso, 625
2015, MG, São Tiago, 62
2015, MG, São Tomás de Aquino, 21
2015, MG, São Vicente de Minas, 32
2015, MG, Sardoá, 23
2015, MG, Senador Amaral, 9
2015, MG, Senador Firmino, 35
2015, MG, Senador José Bento, 7
2015, MG, Senhora de Oliveira, 20
2015, MG, Senhora do Porto, 8
2015, MG, Seritinga, 6
2015, MG, Serra dos Aimorés, 24
2015, MG, Serra do Salitre, 22
2015, MG, Serrania, 33
2015, MG, Sete Lagoas, 1805
2015, MG, Setubinha, 40
2015, MG, Silvianópolis, 41
2015, MG, Simão Pereira, 15
2015, MG, Simonésia, 40
2015, MG, Sobrália, 17
2015, MG, Soledade de Minas, 18
2015, MG, Taiobeiras, 289
2015, MG, Taparuba, 7
2015, MG, Tapira, 8
2015, MG, Taquaraçu de Minas, 13
2015, MG, Tarumirim, 34
2015, MG, Teixeiras, 34
2015, MG, Teófilo Otoni, 1657
2015, MG, Timoteo, 325
2015, MG, Tiradentes, 15
2015, MG, Tiros, 28
2015, MG, Tocos do Moji, 13
2015, MG, Toledo, 22
2015, MG, Tombos, 32
2015, MG, Três Corações, 549
2015, MG, Três Marias, 147
2015, MG, Três Pontas, 414
2015, MG, Tumiritinga, 25
2015, MG, Tupaciguara, 119
2015, MG, Turmalina, 131
2015, MG, Turvolândia, 14
2015, MG, Ubá, 1164
2015, MG, Ubaí, 37
2015, MG, Ubaporanga, 27
2015, MG, Uberaba, 3012
2015, MG, Uberlandia, 4348
2015, MG, Unaí, 369
2015, MG, Uruana de Minas, 11
2015, MG, Urucania, 14
2015, MG, Vargem Alegre, 13
2015, MG, Varginha, 1135
2015, MG, Varjão de Minas, 32
2015, MG, Varzea da Palma, 170
2015, MG, Varzelândia, 65
2015, MG, Vazante, 68
2015, MG, Veredinha, 9
2015, MG, Veríssimo, 6
2015, MG, Vermelho Novo, 12
2015, MG, Vespasiano, 345
2015, MG, Viçosa, 594
2015, MG, Virgem da Lapa, 50
2015, MG, Virgínia, 54
2015, MG, Virginópolis, 111
2015, MG, Virgolândia, 19
2015, MG, Visconde do Rio Branco, 336
2015, MG, Volta Grande, 15
2015, MG, Alpercata, 26
2015, MG, Alto Caparaó, 13
2015, MG, Araçaí, 6
2015, MG, Araújos, 20
2015, MG, Astolfo Dutra, 19
2015, MG, Bandeira do Sul, 16
2015, MG, Barão de Monte Alto, 8
2015, MG, Biquinhas, 15
2015, MG, Boa Esperança, 182
2015, MG, Bom Jesus da Penha, 13
2015, MG, Caetanópolis, 83
2015, MG, Caiana, 7
2015, MG, Cajuri, 17
2015, MG, Caldas, 12
2015, MG, Cambuquira, 63
2015, MG, Campo Florido, 18
2015, MG, Capetinga, 17
2015, MG, Chapada Gaúcha, 21
2015, MG, Claraval, 10
2015, MG, Conceição da Barra de Minas, 17
2015, MG, Conceição das Pedras, 14
2015, MG, Confins, 8
2015, MG, Consolação, 2
2015, MG, Córrego Danta, 11
2015, MG, Delta, 14
2015, MG, Desterro de Entre Rios, 26
2015, MG, Desterro do Melo, 9
2015, MG, Divisa Alegre, 13
2015, MG, Entre Folhas, 13
2015, MG, Estrela Dalva, 7
2015, MG, Fernandes Tourinho, 7
2015, MG, Ferros, 6
2015, MG, Florestal, 20
2015, MG, Frei Lagonegro, 12
2015, MG, Funilândia, 15
2015, MG, Glaucilândia, 6
2015, MG, Iapu, 14
2015, MG, Ibertioga, 22
2015, MG, Igaratinga, 14
2015, MG, Ingaí, 6
2015, MG, Itamarati de Minas, 4
2015, MG, Itambé do Mato Dentro, 5
2015, MG, Itapeva, 26
2015, MG, Jacuí, 24
2015, MG, Japaraíba, 6
2015, MG, Jeceaba, 22
2015, MG, Jequeri, 35
2015, MG, Leandro Ferreira, 10
2015, MG, Mário Campos, 20
2015, MG, Marliéria, 5
2015, MG, Montezuma, 12
2015, MG, Munhoz, 21
2015, MG, Nova Porteirinha, 20
2015, MG, Palma, 32
2015, MG, Pedro Teixeira, 3
2015, MG, Pequeri, 6
2015, MG, Piau, 6
2015, MG, Pintópolis, 24
2015, MG, Reduto, 8
2015, MG, Resplendor, 18
2015, MG, Riacho dos Machados, 18
2015, MG, Rio Espera, 24
2015, MG, Rio Preto, 22
2015, MG, Santa Cruz do Escalvado, 8
2015, MG, Santa Efigênia de Minas, 13
2015, MG, Santana do Garambéu, 14
2015, MG, Santana do Jacaré, 9
2015, MG, Santana dos Montes, 1
2015, MG, Santa Rita de Ibitipoca, 8
2015, MG, Santo Antônio do Grama, 7
2015, MG, Santo Antônio do Retiro, 13
2015, MG, São Bento Abade, 10
2015, MG, São Geraldo do Baixio, 13
2015, MG, São Gonçalo do Sapucaí, 12
2015, MG, São João da Lagoa, 13
2015, MG, São João da Ponte, 1
2015, MG, São João do Manteninha, 11
2015, MG, São José da Barra, 20
2015, MG, São José do Alegre, 9
2015, MG, São Thomé das Letras, 20
2015, MG, Sapucaí-Mirim, 10
2015, MG, Sarzedo, 85
2015, MG, Sem Peixe, 4
2015, MG, Sericita, 23
2015, MG, Umburatiba, 11
2015, MG, Urucuia, 22
2015, MG, Arantina, 11
2015, MG, Bom Repouso, 32
2015, MG, Bugre, 8
2015, MG, Capelinha, 178
2015, MG, Caranaíba, 2
2015, MG, Córrego Novo, 10
2015, MG, Divinésia, 5
2015, MG, Ewbank da Câmara, 8
2015, MG, Fortaleza de Minas, 4
2015, MG, Guarará, 3
2015, MG, Ibiracatu, 14
2015, MG, Ijaci, 10
2015, MG, Ilicínea, 49
2015, MG, Inconfidentes, 17
2015, MG, Lagoa dos Patos, 10
2015, MG, Lajinha, 8
2015, MG, Liberdade, 27
2015, MG, Luisburgo, 4
2015, MG, Manhumirim, 53
2015, MG, Nova Belém, 10
2015, MG, Olaria, 4
2015, MG, Paiva, 3
2015, MG, Pedra Bonita, 14
2015, MG, Pedra do Indaiá, 17
2015, MG, Pedra Dourada, 2
2015, MG, Presidente Juscelino, 10
2015, MG, Ressaquinha, 16
2015, MG, Rochedo de Minas, 4
2015, MG, Santa Fé de Minas, 16
2015, MG, Santana da Vargem, 11
2015, MG, Santo Antônio do Aventureiro, 9
2015, MG, Santo Antônio do Itambé, 8
2015, MG, São Gonçalo do Rio Preto, 10
2015, MG, São João da Mata, 5
2015, MG, São José do Mantimento, 4
2015, MG, São Pedro dos Ferros, 21
2015, MG, Serra Azul de Minas, 4
2015, MG, União de Minas, 12
2015, MG, Água Comprida, 4
2015, MG, Camacho, 7
2015, MG, Córrego Fundo, 14
2015, MG, Engenheiro Caldas, 5
2015, MG, Japonvar, 9
2015, MG, Oliveira Fortes, 7
2015, MG, Rodeiro, 11
2015, MG, Senador Cortes, 1
2015, MG, Serra da Saudade, 5
2015, MG, Vargem Bonita, 3
2015, MG, Verdelândia, 7
2015, MG, Vieiras, 13
2015, MG, Belmiro Braga, 6
2015, MG, Carvalhópolis, 3
2015, MG, Coromandel, 4
2015, MG, Cristiano Otoni, 12
2015, MG, Josenópolis, 12
2015, MG, Olímpio Noronha, 5
2015, MG, Rio Doce, 7
2015, MG, Santo Antônio do Rio Abaixo, 1
2015, MG, Serranos, 2
2015, MG, Albertina, 1
2015, MG, Antônio Prado de Minas, 2
2015, MG, Casa Grande, 5
2015, MG, Nepomuceno, 68
2015, MG, Passa Vinte, 5
2015, MG, Pirapetinga, 46
2015, MG, Carbonita, 26
2015, MG, Divisópolis, 2
2015, MG, Durandé, 9
2015, MG, Mato Verde, 20
2015, MG, Buritizeiro, 5
2015, MG, Caparaó, 3
2015, MG, Carmo de Minas, 18
2015, MG, Douradoquara, 1
2015, MG, Onça de Pitangui, 2
2015, MG, Silveirânia, 3
2015, MG, Dona Euzébia, 1
2015, MG, Piraúba, 3
2015, MG, Serro, 4
2015, MG, Alvorada de Minas, 1
2015, MG, Franciscópolis, 1
2015, MG, Olhos D'Água, 3
2015, MG, São João das Missões, 8
2015, MG, Vargem Grande do Rio Pardo, 4
2015, MG, Araçuaí, 35
2015, MG, Arinos, 6
2015, MG, Central de Minas, 2
2015, MG, Congonhas do Norte, 3
2015, MG, Coroaci, 6
2015, MG, Datas, 5
2015, MG, Dom Cavati, 3
2015, MG, Dom Viçoso, 1
2015, MG, Francisco Sá, 8
2015, MG, Guaraciama, 1
2015, MG, Ibitiúra de Minas, 3
2015, MG, Joaíma, 11
2015, MG, Joanésia, 1
2015, MG, Marilac, 1
2015, MG, Matias Cardoso, 2
2015, MG, Medina, 14
2015, MG, Passa Tempo, 8
2015, MG, Pedralva, 6
2015, MG, Pequi, 2
2015, MG, Piedade do Rio Grande, 4
2015, MG, Salto da Divisa, 2
2015, MG, Santa Bárbara do Tugúrio, 2
2015, MG, Serranópolis de Minas, 2
2015, MG, Tocantins, 3
2015, PA, Altamira, 52
2015, PA, Barcarena, 80
2015, PA, Belém, 514
2015, PA, Brejo Grande do Araguaia, 25
2015, PA, Canaã dos Carajás, 137
2015, PA, Goianésia do Pará, 87
2015, PA, Igarapé-Miri, 18
2015, PA, Marituba, 114
2015, PA, Monte Alegre, 198
2015, PA, Novo Progresso, 74
2015, PA, Novo Repartimento, 182
2015, PA, Pacajá, 167
2015, PA, Rio Maria, 52
2015, PA, Rondon do Pará, 171
2015, PA, Santa Isabel do Pará, 13
2015, PA, Santarem, 1554
2015, PA, São Domingos do Araguaia, 74
2015, PA, São Félix do Xingu, 108
2015, PA, São Geraldo do Araguaia, 100
2015, PA, São João do Araguaia, 28
2015, PA, Tucumã, 116
2015, PA, Uruará, 118
2015, PA, Xinguara, 123
2015, PA, Abaetetuba, 5
2015, PA, Cametá, 1
2015, PA, Dom Eliseu, 10
2015, PA, Limoeiro do Ajuru, 21
2015, PA, Mãe do Rio, 3
2015, PA, Alenquer, 1
2015, PA, Sao Miguel do Guama, 1
2015, PA, Vitória do Xingu, 2
2015, PA, Salinópolis, 1
2015, PA, Capitão Poço, 23
2015, PA, Vigia, 5
2015, PB, Água Branca, 44
2015, PB, Aguiar, 18
2015, PB, Alagoa Grande, 134
2015, PB, Alagoa Nova, 81
2015, PB, Algodão de Jandaíra, 12
2015, PB, Alhandra, 69
2015, PB, Amparo, 19
2015, PB, Araçagi, 60
2015, PB, Areia, 110
2015, PB, Areial, 21
2015, PB, Assunção, 22
2015, PB, Baía da Traição, 31
2015, PB, Baraúna, 13
2015, PB, Barra de Santa Rosa, 65
2015, PB, Barra de São Miguel, 31
2015, PB, Bayeux, 50
2015, PB, Boa Ventura, 17
2015, PB, Boa Vista, 30
2015, PB, Bonito de Santa Fé, 24
2015, PB, Borborema, 16
2015, PB, Brejo do Cruz, 64
2015, PB, Brejo dos Santos, 20
2015, PB, Caapora, 66
2015, PB, Cabaceiras, 22
2015, PB, Cabedelo, 150
2015, PB, Cacimba de Dentro, 96
2015, PB, Cacimbas, 30
2015, PB, Caiçara, 51
2015, PB, Campina Grande, 4656
2015, PB, Casserengue, 35
2015, PB, Catingueira, 14
2015, PB, Catolé do Rocha, 204
2015, PB, Conceição, 90
2015, PB, Condado, 35
2015, PB, Congo, 31
2015, PB, Coremas, 76
2015, PB, Cuité, 138
2015, PB, Cuitegi, 49
2015, PB, Curral Velho, 7
2015, PB, Damião, 14
2015, PB, Dona Inês, 47
2015, PB, Duas Estradas, 15
2015, PB, Emas, 9
2015, PB, Esperança, 143
2015, PB, Gado Bravo, 32
2015, PB, Guarabira, 513
2015, PB, Gurjão, 16
